governorate,year,month,tws_anomaly_cm,is_interpolated,extraction_weight,tws_weighted_cm,tws_estimated_Mm3
Gabes,2004,6,0.5845359295186741,False,0.16917478115471626,0.09888873795339033,42.49051292381276
Gabes,2004,7,1.5432777212225668,False,0.16917478115471626,0.261083670748777,112.18243164733448
Gabes,2004,8,0.7930434373773967,False,0.16917478115471626,0.134162949964505,57.64713634074852
Gabes,2004,9,0.8293390191146885,False,0.16917478115471626,0.14030324706179448,60.285499197511854
Gabes,2004,10,0.11124920898558198,False,0.16917478115471626,0.018820560583771125,8.086818471634778
Gabes,2004,11,1.3867306652437132,False,0.16917478115471626,0.23459985681313927,100.8028664754697
Gabes,2004,12,1.451097718901682,False,0.16917478115471626,0.24548913902930003,105.48177325810964
Gabes,2005,1,1.3318742764675333,False,0.16917478115471626,0.22531953924699102,96.81529962364709
Gabes,2005,2,1.4295065626595522,False,0.16917478115471626,0.24183645989716043,103.9122900886119
Gabes,2005,3,1.5418246273647946,False,0.16917478115471626,0.2608378439133911,112.07680477270587
Gabes,2005,4,0.5934289336703353,False,0.16917478115471626,0.10039320998455561,43.13695446616386
Gabes,2005,5,0.9472856465297205,False,0.16917478115471626,0.16025684194266937,68.85915984592617
Gabes,2005,6,0.578429073670038,False,0.16917478115471626,0.09785561195165393,42.04659934338667
Gabes,2005,7,0.4980170331301913,False,0.16917478115471626,0.08425192259112119,36.20136609895295
Gabes,2005,8,0.739793867255349,False,0.16917478115471626,0.12515446559252488,53.776370775796096
Gabes,2005,9,1.1396929106932896,False,0.16917478115471626,0.19280729875011884,82.84544012695106
Gabes,2005,10,1.272484264150728,False,0.16917478115471626,0.21527224691051955,92.49817905251204
Gabes,2005,11,0.6899009273469628,False,0.16917478115471626,0.11671383840235824,50.149602084725295
Gabes,2005,12,0.7132168559245664,False,0.16917478115471626,0.12065830551689333,51.84446071449872
